Title;Company;Location;Salary;Type;Category
Data Scientist II;Algonomy;Remote in San Francisco Bay Area, CA;Estimated $104K - $131K a year;;data scientist
Data Scientist II;Disney Streaming;"New York, NY
+1 location";;;data scientist
Data Scientist II;Centers for Disease Control and Prevention;"Temporarily Remote in Atlanta, GA 30333
+1 location";;"Full-time
+1";data scientist
Data Scientist II;ExxonMobil;Houston, TX;;;data scientist
Data Scientist II;Abbott Laboratories;"Gretna, LA
+2 locations";;Full-time;data scientist
Data Scientist II;The University of Chicago Medicine;Remote in Chicago, IL 60637;;Full-time;data scientist
Data Scientist II;New York University;"New York, NY 10012
(Greenwich Village area)";;;data scientist
Data Scientist I - Remote;Etsy;Remote in Brooklyn, NY 11201;Estimated $59.5K - $75.3K a year;Full-time;data scientist
Data Scientist I - Remote;TotalEnergies;Houston, TX;Estimated $105K - $133K a year;;data scientist
Data Scientist I - Remote;University Corporation for Atmospheric Research;Remote in Boulder, CO 80305;Estimated $71.1K - $90.1K a year;"Full-time
+1";data scientist
Data Scientist I - Remote;Net Health;Remote in United States;Estimated $89.5K - $113K a year;Full-time;data scientist
Data Scientist I - Remote;University of Pennsylvania;"Philadelphia, PA 19104
(University City area)
+5 locations";;Full-time;data scientist
Data Scientist I - Remote;Veeco;Remote;Estimated $96.2K - $122K a year;;data scientist
Data Scientist I - Remote;Lowe's;"Charlotte, NC 28202
(Downtown Charlotte area)
+1 location";;Full-time;data scientist
Data Scientist I - Remote;Dassault Systèmes;"New York, NY
+3 locations";;;data scientist
Data Scientist I - Remote;Vanguard;"Malvern, PA
+5 locations";;;data scientist
Data Scientist I - Remote;S&P Global;"New York, NY 10041
(Financial District area)
+97 locations";;;data scientist
Data Scientist I - Remote;Amazon.com Services LLC;"+7 locations
Remote";;Full-time;data scientist
Data Scientist I - Remote;PRICE WATERHOUSE COOPERS;"Remote in San Francisco, CA 94111
+8 locations";;;data scientist
Data Scientist I - Remote;Grainger;Lake Forest, IL 60045;;;data scientist
Data Scientist I - Remote;Expedia Group;"Austin, TX 78716
+16 locations";;Full-time;data scientist
Data Scientist I - Remote;Clozd;Lehi, UT;Estimated $91.1K - $115K a year;Full-time;data scientist
Data Scientist, Analytics II;Expedia Group;"Austin, TX 78716
+16 locations";;Full-time;data scientist
Data Scientist, Analytics II;LinQuest Corporation;"Remote in Beavercreek, OH 45431
+1 location";Estimated $103K - $130K a year;Full-time;data scientist
Data Scientist, Analytics II;S&P Global;"New York, NY 10041
(Financial District area)
+97 locations";;;data scientist
Data Scientist, Analytics II;Alutiiq;Offutt AFB, NE 68113;;Full-time;data scientist
Data Scientist, Analytics II;Texas A&M University;Galveston, TX 77554;;Full-time;data scientist
Data Scientist, Analytics II;Live Nation;Remote;;Full-time;data scientist
Data Scientist, Analytics II;University of Texas at Austin;"Austin, TX 78701
(Downtown area)";;Full-time;data scientist
Data Scientist, Analytics II;Swiss Re;"Armonk, NY 10504
+1 location";;;data scientist
Data Scientist, Analytics II;Nielsen;"United States
+2 locations";;Full-time;data scientist
Data Scientist, Analytics II;Caption Health;Remote in Brisbane, CA;Estimated $78.6K - $99.6K a year;Full-time;data scientist
Data Scientist, Analytics II;Opendoor Careers;Remote in United States;Estimated $74.3K - $94.1K a year;Full-time;data scientist
Data Scientist, Analytics II;Nielsen;"New York, NY
+2 locations";;Full-time;data scientist
Data Scientist, Analytics II;XL Softek;Suwanee, GA 30024;Estimated $94.7K - $120K a year;;data scientist
Data Scientist, Analytics II;Faire;"Remote in San Francisco, CA
+2 locations";Estimated $140K - $177K a year;;data scientist
Data Scientist, Analytics II;LOCKHEED MARTIN CORPORATION;"Grand Prairie, TX 75051
+9 locations";;;data scientist
Data Scientist, Algorithms;Kohler;Remote in Wisconsin;;;data scientist
Data Scientist, Algorithms;Expedia Group;"Austin, TX 78716
+16 locations";;Full-time;data scientist
Data Scientist, Algorithms;ISE Data Systems;Reston, VA;Estimated $90.3K - $114K a year;;data scientist
Data Scientist, Algorithms;Algonomy;Remote in San Francisco Bay Area, CA;Estimated $104K - $131K a year;;data scientist
Data Scientist, Algorithms;Caterpillar;"Remote in Illinois
+1 location";;Full-time;data scientist
Data Scientist, Algorithms;Alutiiq;Offutt AFB, NE 68113;;Full-time;data scientist
Data Scientist, Algorithms;University of Texas at Austin;"Austin, TX 78701
(Downtown area)";;Full-time;data scientist
Data Scientist, Algorithms;Capital One - US;"McLean, VA
+40 locations";;;data scientist
Data Scientist, Algorithms;Charles Schwab;Hybrid remote in Austin, TX;;;data scientist
Data Scientist, Algorithms;Root Insurance Company;"+1 location
Remote";Estimated $89.5K - $113K a year;;data scientist
Data Scientist, Algorithms;Children's Hospital of Philadelphia;"Philadelphia, PA 19146
(Graduate Hospital area)
+5 locations";;;data scientist
Data Scientist, Algorithms;Clip Health;"Fremont, CA 94538
(Baylands area)";Estimated $89.1K - $113K a year;Full-time;data scientist
Data Scientist, Algorithms;Vitria Technology;Remote in Menlo Park, CA 94025;Estimated $123K - $156K a year;;data scientist
Data Scientist, Algorithms;Clozd;Lehi, UT;Estimated $91.1K - $115K a year;Full-time;data scientist
Data Scientist, Algorithms;Faire;"Remote in San Francisco, CA
+2 locations";Estimated $140K - $177K a year;;data scientist
Associate Data Scientist;Underwriters Laboratories Inc.;Northbrook, IL 60062;;Full-time;data scientist
Associate Data Scientist;Swiss Re;"Armonk, NY 10504
+1 location";;;data scientist
Associate Data Scientist;Veeco;Remote;Estimated $96.2K - $122K a year;;data scientist
Associate Data Scientist;Faire;"Remote in San Francisco, CA
+2 locations";Estimated $140K - $177K a year;;data scientist
Associate Data Scientist;American Eagle Outfitters;"Pittsburgh, PA
+1 location";;;data scientist
Associate Data Scientist;Volvo Group;"Hagerstown, MD
+1 location";;;data scientist
Associate Data Scientist;Radancy;New York, NY;;Full-time;data scientist
Associate Data Scientist;Wise Equation Solutions;Austin, TX;Estimated $102K - $129K a year;;data scientist
Associate Data Scientist;SentiLink;"Remote in San Francisco, CA 94103
+1 location";Estimated $117K - $148K a year;Full-time;data scientist
Associate Data Scientist;Qcentrio;Albany, NY;Estimated $121K - $153K a year;Contract;data scientist
Associate Data Scientist;Lowe's;"Charlotte, NC 28202
(Downtown Charlotte area)
+1 location";;Full-time;data scientist
Associate Data Scientist;The University of Chicago;"LaSalle, IL
+6 locations";;Full-time;data scientist
Associate Data Scientist;Careers | West Virginia University;"Morgantown, WV 26506
+2 locations";;Full-time;data scientist
Associate Data Scientist;Central Mutual Insurance Company;Hybrid remote in Van Wert, OH 45891;Estimated $92.8K - $117K a year;Full-time;data scientist
Associate Data Scientist;Columbia University Medical Center;"New York, NY 10032
(Washington Heights area)
+1 location";;Full-time;data scientist
Data Scientist;DeepIntent;Remote in New York, NY;;;data scientist
Data Scientist;LinQuest Corporation;"Remote in Beavercreek, OH 45431
+1 location";Estimated $103K - $130K a year;Full-time;data scientist
Data Scientist;Scribd;Remote in San Francisco, CA;Estimated $112K - $142K a year;Full-time;data scientist
Data Scientist;Olink;"Waltham, MA 02452
+1 location";;;data scientist
Data Scientist;Dassault Systèmes;"New York, NY
+3 locations";;;data scientist
Data Scientist;Veeco;Remote;Estimated $96.2K - $122K a year;;data scientist
Data Scientist;General Motors;"Remote in Warren, MI
+6 locations";;;data scientist
Data Scientist;ELT Solutions;San Jose, CA;Estimated $95.5K - $121K a year;;data scientist
Data Scientist;PayPal;"Remote in Nebraska
+38 locations";;Full-time;data scientist
Data Scientist;SunPower;"Richmond, CA 94804
(Marina Bay area)
+2 locations";Estimated $105K - $133K a year;;data scientist
Data Scientist;Ripple;"Remote in San Francisco, CA 94105
+2 locations";Estimated $118K - $149K a year;;data scientist
Data Scientist;GEODIS;"Brentwood, TN 37027
+1 location";;Full-time;data scientist
Data Scientist;Amazon.com Services LLC;"Seattle, WA
+5 locations";;Full-time;data scientist
Data Scientist;Intel;Hybrid remote in Hillsboro, OR 97124;;Full-time;data scientist
Data Scientist;Pinkerton;Hybrid remote in Seattle, WA;;;data scientist
Data Scientist;Radancy;New York, NY;;Full-time;data scientist
Data Scientist;Park University Adjuncts;Remote;Estimated $81.7K - $103K a year;;data scientist
Data Scientist;T-Mobile;"Remote in Frisco, TX 75034
+1 location";;Full-time;data scientist
Data Scientist;Dovel Technologies, LLC;Bethesda, MD 20892;Estimated $82.3K - $104K a year;Full-time;data scientist
Data Scientist;General Dynamics Information Technology;"+7 locations
Remote";;;data scientist
Data Scientist;Texas A&M University;Galveston, TX 77554;;Full-time;data scientist
Data Scientist;PRA Health Sciences;Remote;;;data scientist
Data Scientist;Cimetrix;Santa Clara, CA;;Full-time;data scientist
Data Scientist;Jefferson - Center City, Philadelphia, PA;"Philadelphia, PA 19107
(City Center East area)";;Full-time;data scientist
Data Scientist;ExxonMobil;Houston, TX;;;data scientist
Data Scientist;Zotec Partners;Carmel, IN 46032;Estimated $94.3K - $119K a year;Full-time;data scientist
Data Scientist;Disney Streaming;"Santa Monica, CA
+1 location";;Full-time;data scientist
Data Scientist;IBM;"Remote in San Diego, CA 92101
+2 locations";;Full-time;data scientist
Data Scientist;Amazon Web Services, Inc.;"+28 locations
Remote";;Full-time;data scientist
Data Scientist;DrivenIQ;Remote in Towson, MD 21204;Estimated $121K - $153K a year;Full-time;data scientist
Data Scientist;Saint-Gobain;Malvern, PA;;;data scientist
Data Scientist;California Institute of Technology;"Pasadena, CA 91125
(Pasadena area)";Estimated $86.7K - $110K a year;Full-time;data scientist
Data Scientist;SentiLink;"Remote in San Francisco, CA 94103
+1 location";Estimated $117K - $148K a year;Full-time;data scientist
Data Scientist;Ally Financial;"Remote in Pennsylvania
+8 locations";;Full-time;data scientist
Data Scientist;The Hanover Insurance Group;"+5 locations
Remote";;Full-time;data scientist
Data Scientist;University of Texas at Austin;"Austin, TX 78701
(Downtown area)";;Full-time;data scientist
Data Scientist;Houzz;"+1 location
Remote";Estimated $98K - $124K a year;Full-time;data scientist
Data Scientist;Abbott Laboratories;"Gretna, LA
+2 locations";;Full-time;data scientist
Data Scientist;auticon;Remote in Columbus, IN;Estimated $101K - $128K a year;;data scientist
Data Scientist;NVIDIA;"Santa Clara, CA
+2 locations";;Full-time;data scientist
Data Scientist;Algonomy;Remote in San Francisco Bay Area, CA;Estimated $104K - $131K a year;;data scientist
Data Scientist;Capgemini;Universal City, CA;;Contract;data scientist
Data Scientist;VIZIO, Inc.;"Irvine, CA 92618
(Irvine Health and Science Complex area)";Estimated $93.6K - $119K a year;Full-time;data scientist
Data Scientist;Wework;New York, NY;;;data scientist
Data Scientist;WALGREENS;"Deerfield, IL 60015
+6 locations";;;data scientist
Associate Data Scientist;KPMG;"Washington, DC 20006
(Dupont Circle area)
+63 locations";;;data scientist
Associate Data Scientist;Swiss Re;"Armonk, NY 10504
+1 location";;;data scientist
Associate Data Scientist;US Government Accountability Office;"Washington, DC 20548
(Judiciary Square area)";;Full-time;data scientist
Associate Data Scientist;Grainger;Lake Forest, IL 60045;;;data scientist
Associate Data Scientist;Macmillan Publishers;"New York, NY 10271
(Financial District area)";Estimated $95.9K - $121K a year;Full-time;data scientist
Associate Data Scientist;Qcentrio;Albany, NY;Estimated $121K - $153K a year;Contract;data scientist
Associate Data Scientist;CME Management;"Hybrid remote in Chicago, IL
+1 location";Estimated $67.1K - $84.9K a year;;data scientist
Associate Data Scientist;Fidelity Investments;Temporarily Remote in Durham, NC 27709;;Full-time;data scientist
Associate Data Scientist;Eli Lilly;"Indianapolis, IN
+6 locations";;Full-time;data scientist
Associate Data Scientist;Fairfax County Government;Fairfax, VA;;Full-time;data scientist
Associate Data Scientist;Lidl US;Remote in Arlington, VA 22202;;Full-time;data scientist
Associate Data Scientist;John Deere;"Champaign, IL 61820
+1 location";;"Full-time
+1";data scientist
Associate Data Scientist;LOCKHEED MARTIN CORPORATION;"Grand Prairie, TX 75051
+9 locations";;;data scientist
Associate Data Scientist;Children's Hospital of Philadelphia;"Philadelphia, PA 19146
(Graduate Hospital area)
+5 locations";;;data scientist
Associate Data Scientist;United Health Services;Vestal, NY 13850;;Full-time;data scientist
Clinical Trials Statistician (Remote);The American College of Radiology;"+1 location
Remote";Estimated $74.7K - $94.7K a year;Full-time;data scientist
Clinical Trials Statistician (Remote);Vertex Pharmaceuticals;"Boston, MA 02110
(Downtown Crossing area)";Estimated $103K - $131K a year;Full-time;data scientist
Clinical Trials Statistician (Remote);ateliers artea worldwide;San Francisco, CA;Estimated $90.7K - $115K a year;;data scientist
Clinical Trials Statistician (Remote);Central Mutual Insurance Company;Hybrid remote in Van Wert, OH 45891;Estimated $92.8K - $117K a year;Full-time;data scientist
Clinical Trials Statistician (Remote);Neustar, Inc.;"+3 locations
Remote";Estimated $130K - $164K a year;Full-time;data scientist
Clinical Trials Statistician (Remote);Protective Life Corporation;"+1 location
Remote";Estimated $89.6K - $113K a year;Full-time;data scientist
Clinical Trials Statistician (Remote);Carnegie Learning, Inc.;"Remote in Pittsburgh, PA 15219
+1 location";;Full-time;data scientist
Clinical Trials Statistician (Remote);Cambium Assessment;Remote;Estimated $79.6K - $101K a year;Full-time;data scientist
Clinical Trials Statistician (Remote);Nielsen;"United States
+2 locations";;Full-time;data scientist
Clinical Trials Statistician (Remote);ISE Data Systems;Reston, VA;Estimated $90.3K - $114K a year;;data scientist
Clinical Trials Statistician (Remote);Fidelity Investments;"Temporarily Remote in Boston, MA 02210
+3 locations";;Full-time;data scientist
Clinical Trials Statistician (Remote);ManTech International Corporation;Sterling, VA 20166;;Full-time;data scientist
Clinical Trials Statistician (Remote);New Balance;Remote in Massachusetts;;Full-time;data scientist
Clinical Trials Statistician (Remote);Microsoft;"Remote in Bellevue, WA
+9 locations";;Full-time;data scientist
Clinical Trials Statistician (Remote);Corteva Agriscience;"Remote in United States
+1 location";Estimated $108K - $137K a year;Full-time;data scientist
Analyst II - Data Science;Ally Financial;"Remote in Pennsylvania
+8 locations";;Full-time;data scientist
Analyst II - Data Science;Root Insurance Company;"+1 location
Remote";Estimated $89.5K - $113K a year;;data scientist
Analyst II - Data Science;McKinsey & Company;"Atlanta, GA
+2 locations";;;data scientist
Analyst II - Data Science;Jefferson - Center City, Philadelphia, PA;"Philadelphia, PA 19107
(City Center East area)";;Full-time;data scientist
Analyst II - Data Science;ManTech International Corporation;Sterling, VA 20166;;Full-time;data scientist
Analyst II - Data Science;Microsoft;"Remote in Bellevue, WA
+9 locations";;Full-time;data scientist
Analyst II - Data Science;Affinity;Remote in Austin, TX 78752;Estimated $115K - $145K a year;;data scientist
Analyst II - Data Science;ASSURANCE;Seattle, WA 98155;;Full-time;data scientist
Analyst II - Data Science;Columbia University Medical Center;"New York, NY 10032
(Washington Heights area)
+1 location";;Full-time;data scientist
Analyst II - Data Science;Lidl US;Remote in Arlington, VA 22202;;Full-time;data scientist
Analyst II - Data Science;Los Alamos National Laboratory;Los Alamos, NM;;;data scientist
Analyst II - Data Science;New Balance;Remote in Massachusetts;;Full-time;data scientist
Analyst II - Data Science;AstraZeneca;Gaithersburg, MD 20878;;Full-time;data scientist
Analyst II - Data Science;Spotify;Remote in New York, NY;;;data scientist
Analyst II - Data Science;Adobe;"San Jose, CA
+8 locations";;Full-time;data scientist
Associate Data Scientist;National Life Group;"Montpelier, VT 05602
+1 location";;Full-time;data scientist
Associate Data Scientist;Shaw Industries Group, Inc.;Dalton, GA 30721;Estimated $78.1K - $98.9K a year;Full-time;data scientist
Associate Data Scientist;WALGREENS;"Deerfield, IL 60015
+6 locations";;;data scientist
Associate Data Scientist;Oracle;"Seattle, WA
+2 locations";;;data scientist
Associate Data Scientist;Comcast;Philadelphia, PA 19103;;;data scientist
Associate Data Scientist;Careers | West Virginia University;"Morgantown, WV 26506
+2 locations";;Full-time;data scientist
Associate Data Scientist;Decision Spot;Remote in Chicago, IL;Estimated $105K - $133K a year;;data scientist
Associate Data Scientist;National Renewable Energy Laboratory;"Golden, CO 80401
+1 location";;Full-time;data scientist
Associate Data Scientist;CMS Energy;Remote in Jackson, MI 49201;Estimated $120K - $152K a year;Contract;data scientist
Associate Data Scientist;Barclays;"Whippany, NJ 07981
+3 locations";;;data scientist
Associate Data Scientist;Root Insurance Company;"+1 location
Remote";Estimated $89.5K - $113K a year;;data scientist
Associate Data Scientist;California Institute of Technology;"Pasadena, CA 91125
(Pasadena area)";Estimated $86.7K - $110K a year;Full-time;data scientist
Associate Data Scientist;Vistra Communications;Tampa, FL 33613;Estimated $98.7K - $125K a year;;data scientist
Associate Data Scientist;McLane Company;Temple, TX 76504;;Full-time;data scientist
Associate Data Scientist;Bank of America;"Charlotte, NC
+6 locations";;Full-time;data scientist
Data Scientist;Ormat Technologies;Remote;Estimated $92.1K - $117K a year;;data scientist
Data Scientist;University of Texas at Austin;"Austin, TX 78701
(Downtown area)";;Full-time;data scientist
Data Scientist;Edward-Elmhurst Health;Warrenville, IL 60555;Estimated $64.8K - $82K a year;Full-time;data scientist
Data Scientist;dYdX;Remote in New York, NY;Estimated $127K - $160K a year;;data scientist
Data Scientist;PayPal;"Remote in Nebraska
+38 locations";;Full-time;data scientist
Data Scientist;LOCKHEED MARTIN CORPORATION;"Grand Prairie, TX 75051
+9 locations";;;data scientist
Data Scientist;First Citizens Bank;Remote in California;;Full-time;data scientist
Data Scientist;Angaza;San Francisco, CA;Estimated $140K - $177K a year;;data scientist
Data Scientist;Grainger;"Lake Forest, IL 60045
+3 locations";;;data scientist
Data Scientist;PRICE WATERHOUSE COOPERS;"+61 locations
Remote";;;data scientist
Data Scientist;CME Group;"Hybrid remote in Chicago, IL
+1 location";Estimated $67.1K - $84.9K a year;;data scientist
Data Scientist;Vanderbilt University;Nashville, TN;;Full-time;data scientist
Data Scientist;Ally Financial;"Remote in Pennsylvania
+8 locations";;Full-time;data scientist
Data Scientist;Los Alamos National Laboratory;Los Alamos, NM;;;data scientist
Data Scientist;Eli Lilly;"Indianapolis, IN
+6 locations";;Full-time;data scientist
Data Scientist;MarketBridge;"Hybrid remote in Washington, DC
+1 location";Estimated $95.8K - $121K a year;Full-time;data scientist
Data Scientist;Staples;"Framingham, MA 01701
+1 location";;Full-time;data scientist
Data Scientist;Deserve, Inc.;Palo Alto, CA;Estimated $105K - $133K a year;Full-time;data scientist
Data Scientist;Discord;"Hybrid remote in San Francisco, CA 94107
+1 location";;;data scientist
Data Scientist;Intercontinental Exchange;"New York, NY 10022
(Turtle Bay area)
+2 locations";;Full-time;data scientist
Data Scientist;Live Nation;Remote in West Hollywood, CA 90069;;Full-time;data scientist
Data Scientist;New Balance;Remote in Massachusetts;;Full-time;data scientist
Data Scientist;Honda Dev. and Mfg. of Am LLC;Marysville, OH;Estimated $91.6K - $116K a year;Part-time;data scientist
Data Scientist;UC San Diego;"San Diego, CA 92093
(Torrey Pines area)";;;data scientist
Data Scientist;Texas A&M University;Galveston, TX 77554;;Full-time;data scientist
Data Scientist;Fairfax County Government;Fairfax, VA;;Full-time;data scientist
Data Scientist;Teladoc Health;"+4 locations
Remote";;Full-time;data scientist
Data Scientist;Zelus Analytics;Remote in Austin, TX;;;data scientist
Data Scientist;IBM;"Remote in San Diego, CA 92101
+2 locations";;Full-time;data scientist
Data Scientist;ManTech International Corporation;Sterling, VA 20166;;Full-time;data scientist
Data Scientist;PTC Inc.;"Boston, MA 02210
(South Boston area)";Estimated $91.5K - $116K a year;;data scientist
Data Scientist;Zoetis;"Parsippany, NJ 07054
+2 locations";;Full-time;data scientist
Data Scientist;Grainger;Lake Forest, IL 60045;;;data scientist
Data Scientist;Best Buy;Richfield, MN 55423;;Full-time;data scientist
Data Scientist;UNC-Chapel Hill;"Chapel Hill, NC 27599
+1 location";;;data scientist
Data Scientist;Wework;New York, NY;;;data scientist
Data Scientist;Aaron's;Remote;;Full-time;data scientist
Data Scientist;AstraZeneca;Gaithersburg, MD 20878;;Full-time;data scientist
Data Scientist;AT&T;"Middletown, NJ 07748
+3 locations";;Full-time;data scientist
Data Scientist;CoverMyMeds;Remote in Georgia;;Full-time;data scientist
Data Scientist;Yale University;"New Haven, CT 06510
(Downtown area)";;Full-time;data scientist
Data Scientist;University of Miami;Miami, FL;;Full-time;data scientist
Data Scientist;Prudential;"Newark, NJ 07102
(Central Business District area)
+2 locations";;;data scientist
Data Scientist;Faire;"Remote in San Francisco, CA
+2 locations";Estimated $140K - $177K a year;;data scientist
Data Scientist;Peraton;"McLean, VA 22102
+1 location";;;data scientist
Data Scientist;ASSURANCE;Seattle, WA 98155;;Full-time;data scientist
Data Scientist;CrowdStrike;Remote;;Full-time;data scientist
Data Scientist;Zachary Piper Solutions;Remote in Dayton, OH;;;data scientist
Data Scientist;Sportradar AG;Remote;Estimated $107K - $135K a year;Full-time;data scientist
Data Scientist;BRS;Atlanta, GA;Estimated $82.2K - $104K a year;Full-time;data scientist
Data Scientist;Alion Science and Technology;"Honolulu, HI
+5 locations";;Full-time;data scientist
Data Scientist;SentiLink;"Remote in San Francisco, CA 94103
+1 location";Estimated $117K - $148K a year;Full-time;data scientist
Data Scientist;Hill's Pet Nutrition;Remote in Topeka, KS;;;data scientist
Data Scientist;Home Depot / THD;"Atlanta, GA 30301
+2 locations";;;data scientist
Data Scientist;Ambiq;Austin, TX 78730;;;data scientist
Data Scientist;Lidl US;Remote in Arlington, VA 22202;;Full-time;data scientist
Data Scientist;Total Wine & More;Bethesda, MD 20811;;;data scientist
Data Scientist;Novavax, Inc.;Remote in Gaithersburg, MD 20878;Estimated $85.3K - $108K a year;"Full-time
+1";data scientist
Data Scientist;Cars.com;Remote in Chicago, IL 60606;Estimated $135K - $171K a year;;data scientist
Data Scientist;Baltimore County, MD;"Towson, MD 21204
+1 location";;;data scientist
Data Scientist;Upgrade;Hybrid remote in San Francisco, CA;Estimated $112K - $142K a year;"Full-time
+1";data scientist
Data Scientist;New Balance;Massachusetts;;Full-time;data scientist
Data Scientist;Opendoor Careers;"Remote in United States
+1 location";;Full-time;data scientist
Data Scientist;Vitria Technology;Remote in Menlo Park, CA 94025;Estimated $123K - $156K a year;;data scientist
Data Scientist;Amazon.com Services LLC;"+3 locations
Remote";;Full-time;data scientist
Data Scientist;Interos, Inc.;Remote in Arlington, VA;;;data scientist
Data Scientist;Johnson & Johnson;"Remote in Seattle, WA 98103
+7 locations";;;data scientist
Data Scientist;Press Ganey Associates, Inc.;"Remote in Boston, MA
+1 location";Estimated $87.5K - $111K a year;;data scientist
Data Scientist;Dynata;Remote in Herndon, VA;;Full-time;data scientist
Data Scientist;BlocPower;Remote;;Full-time;data scientist
Data Scientist;Texas Children's Hospital;Houston, TX;Estimated $60.8K - $77K a year;;data scientist
Data Scientist;Caterpillar;Hybrid remote in Chicago, IL 60622;;Full-time;data scientist
Data Scientist;NYC Careers;New York, NY;;;data scientist
Data Scientist;Penguin Random House LLC;"New York, NY 10019
(Midtown area)";;;data scientist
Data Scientist;Zurich Insurance;"Hybrid remote in Schaumburg, IL
+1 location";;Full-time;data scientist
Senior Data Scientist;Deloitte;"New York, NY
+12 locations";;Full-time;data scientist
Senior Data Scientist;Digital Science;Remote in Boston, MA;Estimated $121K - $153K a year;Full-time;data scientist
Senior Data Scientist;Love Justice International;United States;Estimated $79.6K - $101K a year;Full-time;data scientist
Senior Data Scientist;Providence;Texas;;Full-time;data scientist
Senior Data Scientist;Camgian;Starkville, MS 39759;Estimated $112K - $142K a year;;data scientist
Senior Data Scientist;LeaseQuery;Hybrid remote in Atlanta, GA;Estimated $114K - $145K a year;Full-time;data scientist
Senior Data Scientist;SAP;"Remote in Palo Alto, CA 94304
+1 location";;Full-time;data scientist
Senior Data Scientist;Dassault Systèmes;"New York, NY
+3 locations";;;data scientist
Senior Data Scientist;Hill's Pet Nutrition;"Topeka, KS
+1 location";;;data scientist
Senior Data Scientist;Columbia University Medical Center;"New York, NY 10032
(Washington Heights area)
+1 location";;Full-time;data scientist
Senior Data Scientist;Capgemini;Universal City, CA;;Contract;data scientist
Senior Data Scientist;Spotify;Remote in New York, NY;;;data scientist
Senior Data Scientist;DNV;Hybrid remote in Madison, WI 53703;;;data scientist
Senior Data Scientist;Fidelity Investments;"Temporarily Remote in Boston, MA 02210
+3 locations";;Full-time;data scientist
Senior Data Scientist;NBCUniversal;"New York, NY 10112
(Midtown area)
+2 locations";;;data scientist
Business Analytics / Data Scientist;Zoetis;"Parsippany, NJ 07054
+2 locations";;Full-time;data scientist
Business Analytics / Data Scientist;Dealer Tire;"Cleveland, OH 44103
(Central area)";;Full-time;data scientist
Business Analytics / Data Scientist;KPMG;"Washington, DC 20006
(Dupont Circle area)
+63 locations";;;data scientist
Business Analytics / Data Scientist;Catalent;"Madison, WI 53717
+3 locations";;Full-time;data scientist
Business Analytics / Data Scientist;Disney Media & Entertainment Distribution;"Santa Monica, CA
+2 locations";;Full-time;data scientist
Business Analytics / Data Scientist;VentureWell;"Remote in Boston, MA
+1 location";Estimated $60.1K - $76.1K a year;;data scientist
Business Analytics / Data Scientist;Zachary Piper Solutions;Remote in Dayton, OH;;;data scientist
Business Analytics / Data Scientist;MarketBridge;"Hybrid remote in Washington, DC
+1 location";Estimated $95.8K - $121K a year;Full-time;data scientist
Business Analytics / Data Scientist;Prudential;"Newark, NJ 07102
(Central Business District area)
+2 locations";;;data scientist
Business Analytics / Data Scientist;Amgen;"Thousand Oaks, CA 91360
+10 locations";;Full-time;data scientist
Business Analytics / Data Scientist;Capgemini;"New York, NY
+4 locations";;Full-time;data scientist
Business Analytics / Data Scientist;Iconity;Remote;Estimated $73.7K - $93.3K a year;Full-time;data scientist
Business Analytics / Data Scientist;Sundance Institute;Remote;;Full-time;data scientist
Business Analytics / Data Scientist;QuaEra;"New York, NY 10018
(Garment District area)";Estimated $111K - $141K a year;;data scientist
Business Analytics / Data Scientist;Surya Systems;"Temporarily Remote in San Francisco, CA
+2 locations";Estimated $120K - $152K a year;Contract;data scientist
Senior Data Scientist;Peraton;"McLean, VA 22102
+1 location";;;data scientist
Senior Data Scientist;Western Governors University;Remote;;Full-time;data scientist
Senior Data Scientist;McLane Company;Temple, TX 76504;;Full-time;data scientist
Senior Data Scientist;CEdge Software Consultants;Springfield, VA;Estimated $97.7K - $124K a year;;data scientist
Senior Data Scientist;Fidelity Investments;Temporarily Remote in Durham, NC 27709;;Full-time;data scientist
Senior Data Scientist;Magellan Health;Remote in United States;;Full-time;data scientist
Senior Data Scientist;Humana;Remote in Boston, MA 02110;;Full-time;data scientist
Senior Data Scientist;DHL eCommerce;Weston, FL 33331;;;data scientist
Senior Data Scientist;Zurich Insurance;"Hybrid remote in Schaumburg, IL
+1 location";;Full-time;data scientist
Senior Data Scientist;Providence;Texas;;Full-time;data scientist
Senior Data Scientist;Home Depot / THD;"Atlanta, GA 30301
+2 locations";;;data scientist
Senior Data Scientist;Mather Economics, LLC;"Atlanta, GA 30350
+1 location";Estimated $65.3K - $82.7K a year;Full-time;data scientist
Senior Data Scientist;Nova Credit;Remote in New York, NY;Estimated $123K - $156K a year;Full-time;data scientist
Senior Data Scientist;PTC Inc.;"Boston, MA 02210
(South Boston area)";Estimated $91.5K - $116K a year;;data scientist
Senior Data Scientist;Toyota;"Plano, TX 75023
+1 location";;;data scientist
Data Science Analyst;CME Management;"Hybrid remote in Chicago, IL
+1 location";Estimated $67.1K - $84.9K a year;;data scientist
Data Science Analyst;Intel;Hybrid remote in Hillsboro, OR 97124;;Full-time;data scientist
Data Science Analyst;BCD Travel Corporate;Remote in Atlanta, GA 30319;Estimated $101K - $128K a year;;data scientist
Data Science Analyst;Convoy;Remote;Estimated $107K - $136K a year;;data scientist
Data Science Analyst;HRS Consulting, Inc.;"Washington, DC 20571
(Downtown area)";Estimated $66.3K - $83.9K a year;;data scientist
Data Science Analyst;Levi Strauss & Co.;"Remote in San Francisco, CA
+1 location";;Full-time;data scientist
