Title;Company;Location;Salary;Type;Category
Data Scientist;Discover;"Chicago, IL 60604
(The Loop area)";;Full-time;data science
Data Scientist;FLYR Labs;"+1 location
Remote";Estimated $82.4K - $104K a year;Full-time;data science
Data Scientist;Cigna;Remote in Hartford, CT 06152;;Full-time;data science
Data Scientist;Florida Blue;"+1 location
Remote";Estimated $100K - $127K a year;Full-time;data science
Data Scientist;TikTok;"Mountain View, CA 94041
(Old Mountain View area)";Estimated $59.5K - $75.3K a year;;data science
Data Scientist;Blue Cross Blue Shield of IL, MT, NM, OK & TX;"Hybrid remote in Chicago, IL
+6 locations";;Full-time;data science
Data Scientist;SEKAI Digital Twins;Remote;Estimated $107K - $135K a year;Full-time;data science
Data Scientist;Arrow Electronics, Inc.;Centennial, CO 80112;;Full-time;data science
Data Scientist;Collins Aerospace;"Remote in Austin, TX 73301
+1 location";;Full-time;data science
Data Scientist;Kyndryl, Inc.;Remote in Austin, TX;Estimated $108K - $136K a year;"Full-time
+1";data science
Data Scientist;Sift Media;Durham, NC;Estimated $74.7K - $94.7K a year;;data science
Data Scientist;UNITED PARCEL SERVICE;"Mahwah, NJ 07430
+3 locations";;;data science
Data Scientist (Remote);Pacific Northwest National Laboratory;"Richland, WA
+1 location";Estimated $75.3K - $95.3K a year;"Full-time
+1";data science
Data Scientist (Remote);Discover;"Chicago, IL 60604
(The Loop area)";;Full-time;data science
Data Scientist (Remote);Arrow Electronics, Inc.;Centennial, CO 80112;;Full-time;data science
Data Scientist (Remote);Apple;Cupertino, CA;;Full-time;data science
Data Scientist (Remote);Collins Aerospace;"Remote in Austin, TX 73301
+1 location";;Full-time;data science
Data Scientist (Remote);Florida Blue;"+1 location
Remote";Estimated $100K - $127K a year;Full-time;data science
Data Scientist (Remote);HD Supply;"Atlanta, GA 30339
+1 location";;Full-time;data science
Data Scientist (Remote);Farmers Insurance Group;Remote;;;data science
Data Scientist (Remote);Amazon.com Services LLC;United States;;Full-time;data science
Data Scientist (Remote);Mount Sinai;"New York, NY
+5 locations";;;data science
Data Scientist (Remote);Thermo Fisher Scientific;"San Diego, CA
+2 locations";;Full-time;data science
Data Scientist (Remote);ISE Data Systems;Reston, VA;Estimated $90.3K - $114K a year;;data science
Data Scientist (Remote);SupplyHouse;"Remote in Dallas, TX
+7 locations";;Full-time;data science
Data Scientist (Remote);UNITED PARCEL SERVICE;"Mahwah, NJ 07430
+3 locations";;;data science
Data Scientist (Remote);Dark Wolf Solutions;"McLean, VA
+1 location";Estimated $96.3K - $122K a year;;data science
Data Engineer;Johns Hopkins Applied Physics Laboratory;"Laurel, MD 20723
+5 locations";;Full-time;data science
Data Engineer;EXOS;"Mountain View, CA 94043
+1 location";;Full-time;data science
Data Engineer;Optum;Remote in Eden Prairie, MN 55346;;Full-time;data science
Data Engineer;Jacobs;"Washington, DC 20001
(Swampoodle area)";;Full-time;data science
Data Engineer;The Walt Disney Company (Corporate);"Orlando, FL
+1 location";;Full-time;data science
Data Engineer;Voya Financial;Connecticut;;Full-time;data science
Data Engineer;World Resources Institute;"Washington, DC 20002
(NoMa area)";Estimated $58.4K - $74K a year;;data science
Data Engineer;Stryker;Remote in Illinois;;;data science
Data Engineer;Peraton;Remote in Chamblee, GA 30341;;;data science
Data Engineer;Dallas County Community College District;Dallas, TX;;Full-time;data science
Data Engineer;Rutgers University;New Brunswick, NJ 08901;;"Full-time
+1";data science
Data Engineer;Home Depot / THD;Atlanta, GA 30301;;;data science
Data Engineer;Mather Economics, LLC;"Atlanta, GA 30350
+1 location";Estimated $65.3K - $82.7K a year;Full-time;data science
Data Engineer;Blue Cross Blue Shield of IL, MT, NM, OK & TX;"Hybrid remote in Chicago, IL
+6 locations";;Full-time;data science
Data Engineer;Home Depot / THD;"Atlanta, GA 30301
+17 locations";;;data science
Staff Data Scientist;Indigo;Remote in United States;;;data science
Staff Data Scientist;Pacific Northwest National Laboratory;"Richland, WA
+1 location";Estimated $75.3K - $95.3K a year;"Full-time
+1";data science
Staff Data Scientist;Illumina;"+2 locations
Remote";;Full-time;data science
Staff Data Scientist;Comcentric;"Remote in Cupertino, CA
+15 locations";;Full-time;data science
Staff Data Scientist;University of Pennsylvania;"Philadelphia, PA 19104
(University City area)
+6 locations";;Full-time;data science
Staff Data Scientist;Gannett;"Remote in McLean, VA 22107
+2 locations";;Full-time;data science
Staff Data Scientist;UnitedHealthcare;Remote in Minnetonka, MN 55345;;Full-time;data science
Staff Data Scientist;Harley-Davidson;Remote in Milwaukee, WI;;Full-time;data science
Staff Data Scientist;Public Health Institute;Remote;;Full-time;data science
Staff Data Scientist;Aaron's;Remote;;Full-time;data science
Staff Data Scientist;Amgen;"Remote in Thousand Oaks, CA 91360
+1 location";;Full-time;data science
Staff Data Scientist;Vectra AI;San Jose, CA;Estimated $106K - $134K a year;;data science
Staff Data Scientist;YouTube;New York, NY;;Full-time;data science
Staff Data Scientist;Vanda Pharmaceuticals, Inc.;"Washington, DC 20037
(Foggy Bottom area)";Estimated $75.7K - $95.9K a year;Full-time;data science
Staff Data Scientist;SIS;Elk Grove, CA;;;data science
US - Data Scientist;Qcentrio;Albany, NY;Estimated $121K - $153K a year;Contract;data science
US - Data Scientist;PRA Group;Remote;Estimated $94.3K - $119K a year;Full-time;data science
US - Data Scientist;Honda Dev. and Mfg. of Am LLC;Marysville, OH;Estimated $91.6K - $116K a year;Part-time;data science
US - Data Scientist;Ford Motor Company;"Remote in Dearborn, MI
+2 locations";;;data science
US - Data Scientist;Darden;Orlando, FL 32837;;;data science
US - Data Scientist;GRAIL, Inc.;"Remote in Raleigh-Durham, NC
+1 location";;Full-time;data science
US - Data Scientist;ateliers artea worldwide;San Francisco, CA;Estimated $106K - $134K a year;;data science
US - Data Scientist;Hill's Pet Nutrition;Remote in New York, NY;;;data science
US - Data Scientist;EY;"Hybrid remote in McLean, VA 22102
+2 locations";;;data science
US - Data Scientist;Calix;Remote;;Full-time;data science
US - Data Scientist;IRI;Chicago, IL;;Full-time;data science
US - Data Scientist;Ford Motor Company;"Remote in Dearborn, MI
+2 locations";;;data science
US - Data Scientist;Marathon Petroleum Company LP;"Findlay, OH 45840
+1 location";;Full-time;data science
US - Data Scientist;Aaron's;Hybrid remote in Atlanta, GA;;;data science
US - Data Scientist;Dark Wolf Solutions;"McLean, VA
+1 location";Estimated $96.3K - $122K a year;;data science
Data Engineer/Data Scientist;SEKAI Digital Twins;Remote;Estimated $107K - $135K a year;Full-time;data science
Data Engineer/Data Scientist;Darden;Orlando, FL 32837;;;data science
Data Engineer/Data Scientist;EvolutionIQ;New York, NY;;;data science
Data Engineer/Data Scientist;HotSchedules;"Sofia, NM
+3 locations";;Full-time;data science
Data Engineer/Data Scientist;Amgen;Remote in Thousand Oaks, CA 91360;;Full-time;data science
Data Engineer/Data Scientist;Amynta Group;Remote in Rocklin, CA;Estimated $77K - $97.4K a year;Full-time;data science
Data Engineer/Data Scientist;University of Maryland;"College Park, MD 20742
+1 location";;Full-time;data science
Data Engineer/Data Scientist;California Institute of Technology;"Pasadena, CA 91125
(Pasadena area)";Estimated $86.7K - $110K a year;Full-time;data science
Data Engineer/Data Scientist;Children's Wisconsin;Milwaukee, WI;Estimated $82.3K - $104K a year;Full-time;data science
Data Engineer/Data Scientist;Nordstrom Card Services Inc;"Remote in Centennial, CO
+3 locations";;Full-time;data science
Data Engineer/Data Scientist;Simulmedia;New York, NY;Estimated $76K - $96.2K a year;Full-time;data science
Data Engineer/Data Scientist;Dell Technologies;"Massachusetts
+1 location";;;data science
Data Engineer/Data Scientist;Amgen;"Remote in Thousand Oaks, CA 91360
+1 location";;Full-time;data science
Data Engineer/Data Scientist;Dimagi;Cambridge, MA;;Full-time;data science
Data Engineer/Data Scientist;OtterTune;"+1 location
Remote";Estimated $98.9K - $125K a year;Full-time;data science
Data Scientist;Kitsap Credit Union;Remote in Bremerton, WA 98337;Estimated $99.6K - $126K a year;Full-time;data science
Data Scientist;Amynta Group;Remote in Rocklin, CA;Estimated $77K - $97.4K a year;Full-time;data science
Data Scientist;Alight;Remote in Chicago, IL 60601;;;data science
Data Scientist;Affinity;Remote in Austin, TX 78752;Estimated $115K - $145K a year;;data science
Data Scientist;Amyris, Inc.;"+1 location
Remote";Estimated $65.1K - $82.5K a year;Full-time;data science
Data Scientist;Publix;"Lakeland, FL 33811
+1 location";;;data science
Data Scientist;The Hartford;"Remote in Charlotte, NC
+1 location";;Full-time;data science
Data Scientist;Datavant;Remote in Austin, TX;Estimated $112K - $142K a year;;data science
Data Scientist;WALGREENS;Remote in Deerfield, IL 60015;;;data science
Data Scientist;Aristocrat Technologies Inc;Remote in Las Vegas, NV 89135;Estimated $94.7K - $120K a year;Full-time;data science
Data Scientist;Zelus Analytics;Remote in Austin, TX;;;data science
Data Scientist;CNA;"Arlington, VA 22201
(Clarendon-Courthouse area)
+1 location";Estimated $59.2K - $75K a year;;data science
Data Scientist;Mount Sinai;"New York, NY
+5 locations";;;data science
Data Scientist;CMS Energy;Remote in Jackson, MI 49201;Estimated $64.1K - $81.1K a year;Contract;data science
Data Scientist;Dallas County Community College District;Dallas, TX;;Full-time;data science
Data Analyst - Telecommute;UnitedHealthcare;Remote in Minnetonka, MN 55345;;Full-time;data science
Data Analyst - Telecommute;Intone Networks;Remote;Estimated $91.6K - $116K a year;Contract;data science
Data Analyst - Telecommute;Citi;"New York, NY
+14 locations";;Full-time;data science
Data Analyst - Telecommute;AstraZeneca;Gaithersburg, MD 20878;;Full-time;data science
Data Analyst - Telecommute;GroupM Services;"Hybrid remote in New York, NY 10007
+1 location";;;data science
Data Analyst - Telecommute;The University of Chicago Medicine;Remote in Chicago, IL 60637;;Full-time;data science
Data Analyst - Telecommute;Mission Analytics Group;"San Francisco, CA 94104
(Financial District/South Beach area)";Estimated $90.3K - $114K a year;Full-time;data science
Data Analyst - Telecommute;thredUP Inc;Remote;Estimated $80K - $101K a year;Full-time;data science
Data Analyst - Telecommute;UNIVERSITY OF SOUTH CAROLINA;Columbia, SC 29208;;Full-time;data science
Data Analyst - Telecommute;Converse;Remote in Boston, MA 02116;;Full-time;data science
Data Analyst - Telecommute;Deloitte;Washington, DC;;Full-time;data science
Data Analyst - Telecommute;Children's Wisconsin;Milwaukee, WI;Estimated $82.3K - $104K a year;Full-time;data science
Data Analyst - Telecommute;Washington University in St Louis;"Hybrid remote in St. Louis, MO 63110
+3 locations";;Full-time;data science
Data Analyst - Telecommute;SOSi;"Vienna, VA
+1 location";Estimated $94.3K - $119K a year;;data science
Data Analyst - Telecommute;Beazley;United States;Estimated $72.8K - $92.2K a year;;data science
Senior Data Science Manager;Dropbox;Remote in Austin, TX 78701;Estimated $123K - $155K a year;;data science
Senior Data Science Manager;ISE Data Systems;Reston, VA;Estimated $90.3K - $114K a year;;data science
Senior Data Science Manager;Spotify;"Remote in New York, NY
+5 locations";Estimated $116K - $147K a year;;data science
Senior Data Science Manager;KelaHealth;Remote in San Francisco, CA;Estimated $127K - $161K a year;;data science
Senior Data Science Manager;WELLS FARGO BANK;"Clive, IA
+5 locations";;Full-time;data science
Senior Data Science Manager;Ford Motor Company;"Remote in Dearborn, MI
+2 locations";;;data science
Senior Data Science Manager;Washington University in St Louis;"Hybrid remote in St. Louis, MO 63110
+3 locations";;Full-time;data science
Senior Data Science Manager;Red Alpha LLC;Annapolis Junction, MD 20701;Estimated $134K - $169K a year;;data science
Senior Data Science Manager;Amynta Group;Remote in Rocklin, CA;Estimated $77K - $97.4K a year;Full-time;data science
Senior Data Science Manager;US Government Accountability Office;"Washington, DC 20548
(Judiciary Square area)";;Full-time;data science
Senior Data Science Manager;Affinity;Remote in Austin, TX 78752;Estimated $115K - $145K a year;;data science
Senior Data Science Manager;CSG;Remote in Nebraska;;Full-time;data science
Senior Data Science Manager;Integral;Remote in Arlington, VA 22101;Estimated $73.4K - $93K a year;Full-time;data science
Senior Data Science Manager;Paceline;Remote in San Francisco, CA;Estimated $113K - $143K a year;;data science
Senior Data Science Manager;Ekimetrics;"New York, NY
+2 locations";Estimated $120K - $152K a year;"Full-time
+1";data science
Predictive Analytics - Data Scientist;Nissan;"Silicon Valley, CA
+1 location";;Full-time;data science
Predictive Analytics - Data Scientist;Qcentrio;"Houston, TX
+1 location";Estimated $95.6K - $121K a year;;data science
Predictive Analytics - Data Scientist;Rocket Mortgage;Remote in Michigan;;Full-time;data science
Predictive Analytics - Data Scientist;EverCommerce;Remote in Indianapolis, IN;;Full-time;data science
Predictive Analytics - Data Scientist;CSG;Remote in Nebraska;;Full-time;data science
Predictive Analytics - Data Scientist;Nordstrom Card Services Inc;"Remote in Centennial, CO
+3 locations";;Full-time;data science
Predictive Analytics - Data Scientist;Micron;Boise, ID;Estimated $119K - $151K a year;;data science
Predictive Analytics - Data Scientist;Customer Value Partners, Inc;Washington, DC;Estimated $76.2K - $96.4K a year;Full-time;data science
Predictive Analytics - Data Scientist;Abbott Laboratories;"Gretna, LA
+2 locations";;Full-time;data science
Predictive Analytics - Data Scientist;Brown-Forman;"Nashville, TN 37203
(Music Row area)
+5 locations";;;data science
Predictive Analytics - Data Scientist;ZS Associates;"New York, NY 10118
(Chelsea area)
+7 locations";;;data science
Predictive Analytics - Data Scientist;Sony Pictures Entertainment, Inc.;"Culver City, CA
+2 locations";;Full-time;data science
Predictive Analytics - Data Scientist;Vanda Pharmaceuticals, Inc.;"Washington, DC 20037
(Foggy Bottom area)";Estimated $75.7K - $95.9K a year;Full-time;data science
Predictive Analytics - Data Scientist;Bank of America;"Charlotte, NC
+3 locations";;Full-time;data science
Predictive Analytics - Data Scientist;UNIVERSITY OF SOUTH CAROLINA;Columbia, SC 29208;;Full-time;data science
Energy/Sustainability Performance Analyst - Remote;CBRE;Remote in Minneapolis, MN 55402;;Full-time;data science
Energy/Sustainability Performance Analyst - Remote;LPL Financial;Remote in North Carolina;;;data science
Energy/Sustainability Performance Analyst - Remote;University Hospitals;Cleveland, OH;;;data science
Energy/Sustainability Performance Analyst - Remote;Qcentrio;Albany, NY;Estimated $121K - $153K a year;Contract;data science
Energy/Sustainability Performance Analyst - Remote;Orlando Health;"Remote in Orlando, FL 32806
+1 location";;Part-time;data science
Energy/Sustainability Performance Analyst - Remote;Nordstrom Card Services Inc;"Remote in Centennial, CO
+3 locations";;Full-time;data science
Energy/Sustainability Performance Analyst - Remote;Amazon.com Services LLC;"Sunnyvale, CA
+2 locations";;Full-time;data science
Energy/Sustainability Performance Analyst - Remote;FLYR Labs;"+1 location
Remote";Estimated $82.4K - $104K a year;Full-time;data science
Energy/Sustainability Performance Analyst - Remote;Mayo Clinic;Remote in Phoenix, AZ 85054;;Full-time;data science
Energy/Sustainability Performance Analyst - Remote;Surya Systems;"Exton, PA
+2 locations";Estimated $83.8K - $106K a year;;data science
Energy/Sustainability Performance Analyst - Remote;Sundance Institute;Remote;;Full-time;data science
Energy/Sustainability Performance Analyst - Remote;American Homes 4 Rent;Remote in Las Vegas, NV;;;data science
Energy/Sustainability Performance Analyst - Remote;McLane Company;Temple, TX 76504;;Full-time;data science
Energy/Sustainability Performance Analyst - Remote;Nissan;"Silicon Valley, CA
+1 location";;Full-time;data science
Energy/Sustainability Performance Analyst - Remote;CGI Group, Inc.;Atlanta, GA;;Full-time;data science
Data Scientist;Samsung Electronics;Austin, TX 78754;;Full-time;data science
Data Scientist;Nordstrom Card Services Inc;"Remote in Centennial, CO
+3 locations";;Full-time;data science
Data Scientist;Google;Mountain View, CA;;Full-time;data science
Data Scientist;UCLA;Remote in Los Angeles, CA;;;data science
Data Scientist;Veho;Remote;;Full-time;data science
Data Scientist;Lidl US;Remote in Arlington, VA 22202;;Full-time;data science
Data Scientist;Dark Wolf Solutions;"McLean, VA
+1 location";Estimated $96.3K - $122K a year;;data science
Data Scientist;ManTech International Corporation;Sterling, VA 20166;;Full-time;data science
Data Scientist;Fiserv, Inc.;"San Jose, CA
+4 locations";;Full-time;data science
Data Scientist;Converse;Remote in Boston, MA 02116;;Full-time;data science
Data Scientist;Bose;Framingham, MA;;Full-time;data science
Data Scientist;Micron;"San Jose, CA
+1 location";Estimated $86.1K - $109K a year;;data science
Data Scientist;Disney Streaming;"Santa Monica, CA
+1 location";;Full-time;data science
Data Scientist;Veeco;Remote;Estimated $96.2K - $122K a year;;data science
Data Scientist;Mercy;Remote in Chesterfield, MO 63017;;Full-time;data science
Junior Data Scientist/Engineer;ManTech International Corporation;Sterling, VA 20166;;Full-time;data science
Junior Data Scientist/Engineer;Fiserv, Inc.;"San Jose, CA
+4 locations";;Full-time;data science
Junior Data Scientist/Engineer;Converse;Remote in Boston, MA 02116;;Full-time;data science
Junior Data Scientist/Engineer;Bose;Framingham, MA;;Full-time;data science
Junior Data Scientist/Engineer;Micron;"San Jose, CA
+1 location";Estimated $86.1K - $109K a year;;data science
Junior Data Scientist/Engineer;Disney Streaming;"Santa Monica, CA
+1 location";;Full-time;data science
Junior Data Scientist/Engineer;Humanity;"Remote in Cincinnati, OH
+5 locations";Estimated $93.5K - $118K a year;Full-time;data science
Junior Data Scientist/Engineer;Veeco;Remote;Estimated $96.2K - $122K a year;;data science
Junior Data Scientist/Engineer;Mercy;Remote in Chesterfield, MO 63017;;Full-time;data science
Junior Data Scientist/Engineer;Trinity Industries;Dallas, TX;;;data science
Junior Data Scientist/Engineer;Amynta Group;Remote in Rocklin, CA;Estimated $77K - $97.4K a year;Full-time;data science
Junior Data Scientist/Engineer;Calix;Remote;;Full-time;data science
Junior Data Scientist/Engineer;Dell Technologies;"Massachusetts
+1 location";;;data science
Junior Data Scientist/Engineer;Datavant;Remote in Boston, MA;Estimated $120K - $152K a year;;data science
Junior Data Scientist/Engineer;Neiman Marcus;Dallas, TX;;Full-time;data science
Data Scientist;Carrier;"Beverly, MA 01915
+2 locations";;Full-time;data science
Data Scientist;Cision;Remote;;Full-time;data science
Data Scientist;CoStar Group;"Atlanta, GA 30326
(North Buckhead area)
+1 location";;Full-time;data science
Data Scientist;LOCKHEED MARTIN CORPORATION;"Grand Prairie, TX 75051
+9 locations";;;data science
Data Scientist;Frederick National Laboratory;Remote in Rockville, MD 20850;;Full-time;data science
Data Scientist;BD;St. Louis, MO 63105;;;data science
Data Scientist;Duke Careers;"Durham, NC 27710
(Duke West Campus area)";;;data science
Data Scientist;Live Oak Bank;Wilmington, NC 28403;Estimated $87.5K - $111K a year;Full-time;data science
Data Scientist;Dell Technologies;"Massachusetts
+1 location";;;data science
Data Scientist;Abbott Laboratories;Sylmar, CA;;Full-time;data science
Data Scientist;Hill's Pet Nutrition;Remote in New York, NY;;;data science
Data Scientist;Micron;"San Jose, CA
+1 location";Estimated $86.1K - $109K a year;;data science
Data Scientist;The Personnel Board of Jefferson County;Jefferson County, AL;;Full-time;data science
Data Scientist;UST Global;"Bellevue, WA
+2 locations";Estimated $68K - $86K a year;Full-time;data science
Data Scientist;Orlando Health;"Orlando, FL 32806
(South Orange area)";;Full-time;data science
Data Scientist;National Renewable Energy Laboratory;"Golden, CO 80401
+1 location";;Full-time;data science
Data Scientist;The University of Chicago;"LaSalle, IL
+6 locations";;Full-time;data science
Data Scientist;ConnectiCare;New York, NY;;Full-time;data science
Data Scientist;Arkansas Blue Cross and Blue Shield;"Hybrid remote in Little Rock, AR
+1 location";Estimated $92.7K - $117K a year;Full-time;data science
Data Scientist;Businessolver;"Remote in Denver, CO 80209
+1 location";;;data science
Data Scientist;JLL;"Remote in San Francisco, CA
+3 locations";;;data science
Data Scientist;Amazon.com Services LLC;United States;;Full-time;data science
Data Scientist;ManTech International Corporation;Sterling, VA 20166;;Full-time;data science
Data Scientist;PacketFabric;Remote in Austin, TX;Estimated $96K - $122K a year;Full-time;data science
Data Scientist;Paceline;Remote in San Francisco, CA;Estimated $113K - $143K a year;;data science
Data Scientist;Goldman Sachs;"Dallas, TX 75201
(Downtown area)";;Full-time;data science
Data Scientist;CoStar Group;"Atlanta, GA 30326
(North Buckhead area)
+1 location";;Full-time;data science
Data Scientist;Carpenter Technology;Raleigh, NC;;Full-time;data science
Data Scientist;Publix;"Lakeland, FL 33811
+1 location";;;data science
Data Scientist;Blue Cross Blue Shield of Michigan;Detroit, MI;Estimated $88.1K - $112K a year;Full-time;data science
Data Engineer - Multiple Levels;Red Alpha LLC;Annapolis Junction, MD 20701;Estimated $140K - $178K a year;Full-time;data science
Data Engineer - Multiple Levels;Nexient;Hybrid remote in Columbus, OH;Estimated $115K - $146K a year;Full-time;data science
Data Engineer - Multiple Levels;Enable Data;"Minneapolis, MN 55414
(Prospect Park area)";Estimated $103K - $131K a year;;data science
Data Engineer - Multiple Levels;California Institute of Technology;"Pasadena, CA 91125
(Pasadena area)";Estimated $86.7K - $110K a year;Full-time;data science
Data Engineer - Multiple Levels;The Trustees of Tufts College;Remote in Boston, MA 02111;Estimated $71.4K - $90.4K a year;;data science
Data Engineer - Multiple Levels;C3 AI;"Redwood City, CA
+3 locations";Estimated $95.6K - $121K a year;;data science
Data Engineer - Multiple Levels;Washington University in St Louis;"Hybrid remote in St. Louis, MO 63110
+3 locations";;Full-time;data science
Data Engineer - Multiple Levels;CE Science;Columbia, MD;Estimated $82.2K - $104K a year;;data science
Data Engineer - Multiple Levels;Q2ebanking;Remote in United States;Estimated $128K - $163K a year;Full-time;data science
Data Engineer - Multiple Levels;i360;"Remote in Washington, DC 20005
+1 location";;;data science
Data Engineer - Multiple Levels;Saint-Gobain;Malvern, PA;;;data science
Data Engineer - Multiple Levels;ExxonMobil;Houston, TX;;;data science
Data Engineer - Multiple Levels;FirstBank Florida;San Juan, PR;Estimated $80.8K - $102K a year;;data science
Data Engineer - Multiple Levels;WELLS FARGO BANK;"Clive, IA
+5 locations";;Full-time;data science
Data Engineer - Multiple Levels;EXOS;"Mountain View, CA 94043
+1 location";;Full-time;data science
Data Analyst - WV Clinical & Translational Science Institute...;Careers | West Virginia University;"Remote in Morgantown, WV 26506
+3 locations";;Full-time;data science
Data Analyst - WV Clinical & Translational Science Institute...;Cision;Remote;;Full-time;data science
Data Analyst - WV Clinical & Translational Science Institute...;Siemens Healthineers;"Mountain View, CA 94043
+1 location";;Full-time;data science
Data Analyst - WV Clinical & Translational Science Institute...;FirstBank Florida;San Juan, PR;Estimated $80.8K - $102K a year;;data science
Data Analyst - WV Clinical & Translational Science Institute...;Amynta Group;Remote in Rocklin, CA;Estimated $77K - $97.4K a year;Full-time;data science
Data Analyst - WV Clinical & Translational Science Institute...;Alutiiq;Offutt AFB, NE 68113;;Full-time;data science
Data Analyst - WV Clinical & Translational Science Institute...;Ballad Health;Johnson City, TN;;Full-time;data science
Data Analyst - WV Clinical & Translational Science Institute...;Cisco Systems;"Research Triangle Park, NC
+2 locations";;;data science
Data Analyst - WV Clinical & Translational Science Institute...;Paceline;Remote in San Francisco, CA;Estimated $113K - $143K a year;;data science
Data Analyst - WV Clinical & Translational Science Institute...;Research Foundation of The City University of New...;New York, NY;;Part-time;data science
Data Analyst - WV Clinical & Translational Science Institute...;KelaHealth;Remote in San Francisco, CA;Estimated $127K - $161K a year;;data science
Data Analyst - WV Clinical & Translational Science Institute...;Cerner Corporation;"Remote in Missouri
+1 location";;;data science
Data Analyst - WV Clinical & Translational Science Institute...;Apple;"Cupertino, CA
+1 location";;;data science
Data Analyst - WV Clinical & Translational Science Institute...;Level Ex;"+1 location
Remote";Estimated $88.1K - $112K a year;;data science
Data Analyst - WV Clinical & Translational Science Institute...;ProAssurance;Hybrid remote in Lancaster, PA 17603;Estimated $62K - $78.4K a year;Full-time;data science
Associate Data Scientist (Remote);PacketFabric;Remote in Austin, TX;Estimated $96K - $122K a year;Full-time;data science
Associate Data Scientist (Remote);The Hartford;"Remote in Charlotte, NC
+1 location";;Full-time;data science
Associate Data Scientist (Remote);ZEISS Group;"Dublin, CA 94568
+1 location";;Full-time;data science
Associate Data Scientist (Remote);Mayo Clinic;Remote in Phoenix, AZ 85054;;Full-time;data science
Associate Data Scientist (Remote);NOKIA;Murray Hill, NJ;;;data science
Associate Data Scientist (Remote);Nielsen;"United States
+2 locations";;Full-time;data science
Associate Data Scientist (Remote);Bose;Framingham, MA;;Full-time;data science
Associate Data Scientist (Remote);Criterion Systems, Inc.;Reston, VA;Estimated $90.1K - $114K a year;Full-time;data science
Associate Data Scientist (Remote);RoundGlass;Remote;;Full-time;data science
Associate Data Scientist (Remote);CoStar Group;"Atlanta, GA 30326
(North Buckhead area)
+1 location";;Full-time;data science
Associate Data Scientist (Remote);ExxonMobil;Houston, TX;;;data science
Associate Data Scientist (Remote);Apache Corporation;Houston, TX;;Full-time;data science
Associate Data Scientist (Remote);Ekimetrics;"New York, NY
+2 locations";Estimated $120K - $152K a year;"Full-time
+1";data science
Associate Data Scientist (Remote);MathWorks;"Hybrid remote in Natick, MA 01760
+1 location";;;data science
Associate Data Scientist (Remote);Amazon.com Services LLC;"Sunnyvale, CA
+2 locations";;Full-time;data science
Data Engineer;Jacobs;"Washington, DC 20001
(Swampoodle area)";;Full-time;data science
Data Engineer;Amazon.com Services LLC;"Seattle, WA
+1 location";;Full-time;data science
Data Engineer;FirstBank Florida;San Juan, PR;Estimated $80.8K - $102K a year;;data science
Data Engineer;Gap Inc.;Remote in San Francisco, CA 94105;;"Full-time
+1";data science
Data Engineer;Corning;"Corning, NY 14831
+1 location";;;data science
Data Engineer;Publix;"Lakeland, FL 33811
+1 location";;;data science
Data Engineer;Syngenta;"Durham, NC
+2 locations";;"Full-time
+1";data science
Data Engineer;Fairfax County Government;Fairfax, VA;;Full-time;data science
Data Engineer;DLA Piper;Remote in New York, NY;Estimated $74.7K - $94.7K a year;;data science
Data Engineer;Notion;"San Francisco, CA 94110
(Mission area)
+1 location";Estimated $139K - $176K a year;;data science
Data Engineer;Peraton;Remote in Chamblee, GA 30341;;;data science
Data Engineer;IBM;"Austin, TX 73301
(St Edwards area)";;Full-time;data science
Data Engineer;Commonwealth Care Alliance;Remote in Boston, MA 02108;;;data science
Data Engineer;Trinity Industries;Dallas, TX;;;data science
Data Engineer;Mutual of Omaha;Remote;Estimated $90.3K - $114K a year;Full-time;data science
Data Scientist;Velvetech;Remote in Northbrook, IL 60062;Estimated $120K - $152K a year;;data science
Data Scientist;Leaf Logistics;Remote;Estimated $95.9K - $121K a year;Full-time;data science
Data Scientist;Level Ex;"+1 location
Remote";Estimated $88.1K - $112K a year;;data science
Data Scientist;Tokio Marine HCC;"Houston, TX 77040
(Cypress-Fairbanks area)";Estimated $65.5K - $82.9K a year;Full-time;data science
Data Scientist;ADM Associates;Remote in Reno, NV;Estimated $61.8K - $78.2K a year;;data science
Data Scientist;NOKIA;Murray Hill, NJ;;;data science
Data Scientist;Lucasfilm;"San Francisco, CA 94129
(Presidio area)
+1 location";;Full-time;data science
Data Scientist;Ally Financial;Lewisville, TX 75067;;Full-time;data science
Data Scientist;Rackspace;Remote;;Full-time;data science
Data Scientist;Evotec;"Seattle, WA 98109
(South Lake Union area)";Estimated $93.4K - $118K a year;Full-time;data science
Data Scientist;Providence;New Mexico;;Full-time;data science
Data Scientist;Olympus Corporation of the Americas;Westborough, MA 01581;;;data science
Data Scientist;NORTHEASTERN HEALTH SYSTEM;Remote in Tahlequah, OK 74464;;;data science
Data Scientist;Washington State University;Remote in Pullman, WA 99164;;"Full-time
+1";data science
Data Scientist;Walter P Moore;Remote in Houston, TX 77010;Estimated $109K - $138K a year;Full-time;data science
Data Engineer;Moody's Investors Service;"New York, NY
+2 locations";;Full-time;data science
Data Engineer;Los Alamos National Laboratory;"Los Alamos, NM
+1 location";;;data science
Data Engineer;AdvanceSoft;Ashburn, VA 20147;Estimated $112K - $141K a year;;data science
Data Engineer;Beyond Pricing;Remote;Estimated $120K - $152K a year;Full-time;data science
